AUN,Name,Type,County,Race,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total,District,Majority
112676503,Southern York County SD,SD,York,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,64,,#CALC!
112676503,Southern York County SD,SD,York,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,0,0,0,*,,#CALC!
112676503,Southern York County SD,SD,York,White,0,0,0,0,0,0,0,0,184,178,162,168,194,202,226,182,208,209,199,213,190,"2,515",,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,Asian,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,*,0,0,0,*,*,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,*,*,*,*,*,*,17,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,Hispanic,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,*,*,*,0,*,19,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,65,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
107657503,Southmoreland SD,SD,Westmoreland,White,0,0,0,0,0,0,0,0,134,127,119,130,128,138,134,130,128,175,141,121,127,"1,732",,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,Asian,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,*,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,Black or African American,0,0,0,0,0,0,0,0,36,72,65,62,78,80,61,69,39,0,0,0,0,562,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,0,0,0,0,46,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,Multi-Racial,0,0,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,0,0,0,0,10,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108515107,Southwest Leadership Academy CS,CS,Philadelphia,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,*,,#CALC!
103023410,Spectrum CS,CS,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
103023410,Spectrum CS,CS,Allegheny,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103023410,Spectrum CS,CS,Allegheny,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,13,,#CALC!
103023410,Spectrum CS,CS,Allegheny,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,,#CALC!
103023410,Spectrum CS,CS,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
103023410,Spectrum CS,CS,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103023410,Spectrum CS,CS,Allegheny,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,12,24,,#CALC!
108077503,Spring Cove SD,SD,Blair,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
108077503,Spring Cove SD,SD,Blair,Asian,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,0,0,0,0,*,,#CALC!
108077503,Spring Cove SD,SD,Blair,Black or African American,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,*,0,*,11,,#CALC!
108077503,Spring Cove SD,SD,Blair,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,31,,#CALC!
108077503,Spring Cove SD,SD,Blair,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,59,,#CALC!
108077503,Spring Cove SD,SD,Blair,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108077503,Spring Cove SD,SD,Blair,White,0,0,0,0,0,0,0,0,111,109,108,134,105,107,116,117,120,126,129,136,135,"1,553",,#CALC!
112676703,Spring Grove Area SD,SD,York,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,0,0,0,*,,#CALC!
112676703,Spring Grove Area SD,SD,York,Asian,0,0,0,0,0,0,0,0,0,*,*,*,0,*,*,*,0,*,0,*,*,24,,#CALC!
112676703,Spring Grove Area SD,SD,York,Black or African American,0,0,0,0,0,0,0,0,16,*,14,22,12,11,17,14,18,18,15,19,15^,193,,#CALC!
112676703,Spring Grove Area SD,SD,York,Hispanic,0,0,0,0,0,0,0,0,17,32,17,26,18,29,21,23,29,21,31,17,17,298,,#CALC!
112676703,Spring Grove Area SD,SD,York,Multi-Racial,0,0,0,0,0,0,0,0,*,17,10,*,17,*,23,12,17,16,12,15,*,167,,#CALC!
112676703,Spring Grove Area SD,SD,York,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,0,*,0,0,*,*,,#CALC!
112676703,Spring Grove Area SD,SD,York,White,0,0,0,0,0,0,0,0,255,254,237,254,236,277,255,247,270,247,276,225,224,"3,257",,#CALC!
125238502,Springfield SD,SD,Delaware,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
125238502,Springfield SD,SD,Delaware,Asian,0,0,0,0,0,0,*,*,0,18,27,18,33,31,27,39,31,23,28,30,30,350,,#CALC!
125238502,Springfield SD,SD,Delaware,Black or African American,0,0,0,0,0,0,*,*,0,12,22,16,27,19,36,22,22,22,17,19,24,268,,#CALC!
125238502,Springfield SD,SD,Delaware,Hispanic,0,0,0,0,0,0,*,*,0,*,11,10,16,14,16,13,*,*,18,20,*,163,,#CALC!
125238502,Springfield SD,SD,Delaware,Multi-Racial,0,0,0,0,0,0,*,11,0,15,18,11,13,10,12,13,13,13,*,*,*,156,,#CALC!
125238502,Springfield SD,SD,Delaware,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,,#CALC!
125238502,Springfield SD,SD,Delaware,White,0,0,0,0,0,0,124,106,0,281,254,250,257,264,272,288,259,267,280,262,286,"3,450",,#CALC!
123467203,Springfield Township SD,SD,Montgomery,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,*,0,0,0,0,0,*,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,Asian,0,0,0,0,0,0,0,0,*,12,*,*,*,*,*,*,11,*,*,*,*,88,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,Black or African American,0,0,0,0,0,0,0,0,*,13,15^,21,15,17,24,14,27,26,16,31,17,239,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,Hispanic,0,0,0,0,0,0,0,0,12,14,*,21,18,22,17,24,16,15,15,*,16,205,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,Multi-Racial,0,0,0,0,0,0,0,0,13,11,11,*,14,*,14,16,11,*,12,10,*,146,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
123467203,Springfield Township SD,SD,Montgomery,White,0,0,0,0,0,0,0,0,150,127,164,125,163,141,154,140,149,144,149,134,132,"1,872",,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,*,*,0,0,*,0,0,0,*,*,0,11,,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,Asian,0,0,0,0,0,0,30^,30,*,83,94,87,94,87,93,78,84,87,63,63,48,"1,019",,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,Black or African American,0,0,0,0,0,0,*,*,*,27,23,32,26,26,30,26,25,37,24,28,34,352,,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,Hispanic,0,0,0,0,0,0,21,*,*,32,34,48,51,39,43,40,40,44,47,43,44,534,,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,Multi-Racial,0,0,0,0,0,0,15^,22,*,36,25,40,38,42,51,35,46,48,33,40,28,500,,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
123467303,Spring-Ford Area SD,SD,Montgomery,White,0,0,0,0,0,0,159,126,14,372,368,408,400,432,440,438,452,460,479,497,497,"5,542",,#CALC!
110148002,State College Area SD,SD,Centre,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,0,*,*,0,12,,#CALC!
110148002,State College Area SD,SD,Centre,Asian,0,0,0,0,0,0,0,0,45,54,45,43,48,47,36,49,40,47,37,54,38,583,,#CALC!
110148002,State College Area SD,SD,Centre,Black or African American,0,0,0,0,0,0,0,0,*,11,11,20,13,13,11,11,*,18,20,18,23,186,,#CALC!
110148002,State College Area SD,SD,Centre,Hispanic,0,0,0,0,0,0,0,0,15,22,17,13,20,17,12,22,25,37,32,38,36,306,,#CALC!
110148002,State College Area SD,SD,Centre,Multi-Racial,0,0,0,0,0,0,*,0,31,30,33,30,47,36,35^,42,43,43,45,40,37,488,,#CALC!
110148002,State College Area SD,SD,Centre,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,*,0,*,,#CALC!
110148002,State College Area SD,SD,Centre,White,0,0,0,0,0,0,*,0,330^,350,359,374,392,379,391,398,386,420,472,436,510,"5,199",,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15^,16,*,34,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,31,15,92,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,17,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,*,*,36,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
103028807,Steel Center for Career and Technical Ed,OCCCTC,Allegheny,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,261,195,671,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,*,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,Asian,0,0,0,0,0,0,0,0,0,*,*,*,*,0,0,*,*,*,*,*,*,19,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,Black or African American,0,0,0,0,0,0,0,0,42,57,37,38,46,31,50,34,39,41,41,41,38,535,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,0,0,*,*,*,27,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,10,*,*,23,*,12,10,10,*,122,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103028833,Steel Valley SD,SD,Allegheny,White,0,0,0,0,0,0,0,0,67,71,51,59,43,58,53,51,40,52,50,47,54,696,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,0,0,0,0,0,0,*,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,Asian,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,*,*,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,Black or African American,0,0,0,0,0,0,0,0,51,54,50,61,58,53,61,53,74,74,68,35,31,723,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,Hispanic,0,0,0,0,0,0,0,0,23,40,28,30,29,25,31,29,34,41,24,23,21,378,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,Multi-Racial,0,0,0,0,0,0,0,0,20,20,19,*,12,*,*,*,*,*,*,*,*,131,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
115228003,Steelton-Highspire SD,SD,Dauphin,White,0,0,0,0,0,0,0,0,*,*,*,*,*,*,10,10,14,17,17,*,18,142,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,Black or African American,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,Hispanic,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,0,0,0,0,0,0,*,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
111315438,Stone Valley Community CS,CS,Huntingdon,White,0,0,0,0,0,0,0,0,12,13,12,12,13,13,0,0,0,0,0,0,0,75,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,Black or African American,0,0,0,0,0,*,0,0,45,50,45,55,48,46,44,47,58,63,40^,46,55,639,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,Hispanic,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,*,*,*,*,*,*,38,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,18,29,*,18,11,*,12,12,13,20,*,10,10,177,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103028853,Sto-Rox SD,SD,Allegheny,White,0,0,0,0,0,0,0,0,15,14,*,14,15^,13,18,23,20,25,22,17,22,222,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,*,*,0,*,0,*,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,Asian,0,0,0,0,0,0,0,0,*,*,*,16,*,11,17,*,14,13,18,13,13,154,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,Black or African American,0,0,0,0,0,0,0,0,59,50,59,64,55,66,66,64,78,82,84,85,90,902,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,Hispanic,0,0,0,0,0,0,0,0,60,84,58,75,78,86,86,108,93,101,99,113,102,"1,143",,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,11,11,*,10,18,*,11,14,13,15,137,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,0,0,0,*,,#CALC!
120456003,Stroudsburg Area SD,SD,Monroe,White,0,0,0,0,0,0,0,0,137,151,142,165,148,165,175,169,177,175,212,171,203,"2,190",,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,Black or African American,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0,*,0,0,0,0,0,*,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,*,0,0,*,*,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,0,*,*,*,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101833400,Sugar Valley Rural CS,CS,Clinton,White,0,0,0,0,0,0,0,0,36,34,37,37,34,35,32,37,35,34,37,36,33,457,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,Black or African American,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0,*,*,*,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,Hispanic,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,*,0,0,*,*,0,*,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,Multi-Racial,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,*,*,*,0,0,*,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
117576303,Sullivan County SD,SD,Sullivan,White,0,0,0,0,0,0,0,0,40,53,35,47,43,54,49,54,51,43,43,43,39,594,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,21,25,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
116606707,SUN Area Technical Institute,OCCCTC,Union,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,238,248,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,Asian,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0,*,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,Black or African American,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*,*,*,*,0,*,0,10,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,Hispanic,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,0,*,*,*,*,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,Multi-Racial,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,0,0,*,*,*,*,12,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
119586503,Susquehanna Community SD,SD,Susquehanna,White,0,0,0,28,13,0,0,0,47,61,52,64,47,60,55,63,63,51,52,48,46,750,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,14,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
119584707,Susquehanna County CTC,OCCCTC,Susquehanna,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,125,110,133,391,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,*,0,0,*,*,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,Asian,0,0,0,0,0,0,0,0,50,48,52,58,61,45,45,47,30,20,31,42,29,558,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,Black or African American,0,0,0,0,0,0,0,0,75,87,62,90,84,89,85,87,88,67,91,75,82,"1,062",,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,Hispanic,0,0,0,0,0,0,0,0,42,45,43,44,34,48,51,28,41,31,26,20,22,475,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,Multi-Racial,0,0,0,0,0,0,0,0,29,35,29,34,37,34,36,23,37,17,19,18,12,360,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,0,*,0,0,*,0,0,0,*,*,0,0,*,,#CALC!
115228303,Susquehanna Township SD,SD,Dauphin,White,0,0,0,0,0,0,0,0,45,54,57,48,60,52,39,53,46,31,53,27,37,602,,#CALC!
115506003,Susquenita SD,SD,Perry,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,,#CALC!
115506003,Susquenita SD,SD,Perry,Asian,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,0,0,*,0,*,0,11,,#CALC!
115506003,Susquenita SD,SD,Perry,Black or African American,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,*,*,*,0,0,11,,#CALC!
115506003,Susquenita SD,SD,Perry,Hispanic,0,0,0,0,0,0,0,0,11,*,*,10,11,*,10,*,*,*,*,*,*,96,,#CALC!
115506003,Susquenita SD,SD,Perry,Multi-Racial,0,0,0,0,0,0,0,0,17,*,*,15,14,11,13,15,11,*,*,*,10,140,,#CALC!
115506003,Susquenita SD,SD,Perry,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,,#CALC!
115506003,Susquenita SD,SD,Perry,White,0,0,0,0,0,0,0,0,113,127,117,125,100,117,143,124,99,123,113,102,107,"1,510",,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,Black or African American,0,0,0,0,0,0,0,0,27,33,29,28,37,0,0,0,0,0,0,0,0,154,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,Hispanic,0,0,0,0,0,0,0,0,16,*,11,13,*,0,0,0,0,0,0,0,0,53,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,0,0,0,0,0,0,0,0,*,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
115223050,Sylvan Heights Science CS,CS,Dauphin,White,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,*,,#CALC!
192518422,Tacony Academy CS,CS,Philadelphia,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,0,0,*,0,0,*,,#CALC!
